,name,place_id,address,coordinates,business_status,types,delivery,dine_in,takeout,price_level,rating,user_ratings_total,serves_breakfast,serves_brunch,serves_lunch,serves_dinner,serves_vegetarian_food,serves_beer,serves_wine,category,Name,business_hours,business_hours_text
355,Hilo Grinds,ChIJs_6Lkd1LUnkRXNe9joVoO-Y,"1990 Kinoole Street # 102, Hilo","{'lat': 19.6905078, 'lng': -155.070508}",OPERATIONAL,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",,,,,5.0,1.0,,,,,,,,meal_takeaway,Hilo Grinds,"[{'close': {'day': 1, 'time': '1530'}, 'open': {'day': 1, 'time': '0630'}}, {'close': {'day': 2, 'time': '1530'}, 'open': {'day': 2, 'time': '0630'}}, {'close': {'day': 3, 'time': '1530'}, 'open': {'day': 3, 'time': '0630'}}, {'close': {'day': 4, 'time': '1530'}, 'open': {'day': 4, 'time': '0630'}}, {'close': {'day': 5, 'time': '1530'}, 'open': {'day': 5, 'time': '0630'}}]","['Monday: 6:30\u202fAM\u2009–\u20093:30\u202fPM', 'Tuesday: 6:30\u202fAM\u2009–\u20093:30\u202fPM', 'Wednesday: 6:30\u202fAM\u2009–\u20093:30\u202fPM', 'Thursday: 6:30\u202fAM\u2009–\u20093:30\u202fPM', 'Friday: 6:30\u202fAM\u2009–\u20093:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
356,Hiro's Place,ChIJtwLo2hZLUnkRcX01DalpAKs,"50 East Puainako Street # 108, Hilo","{'lat': 19.6933669, 'lng': -155.0667342}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,1.0,4.3,158.0,,,,,,,,restaurant,Hiro's Place,"[{'close': {'day': 0, 'time': '1600'}, 'open': {'day': 0, 'time': '0530'}}, {'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0530'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0530'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0530'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '0530'}}, {'close': {'day': 6, 'time': '1600'}, 'open': {'day': 6, 'time': '0530'}}]","['Monday: 5:30\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: Closed', 'Wednesday: 5:30\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 5:30\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 5:30\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 5:30\u202fAM\u2009–\u20094:00\u202fPM', 'Sunday: 5:30\u202fAM\u2009–\u20094:00\u202fPM']"
357,White Guava Cafe,ChIJGQ_YYxNLUnkRIqyh0ZXPfec,"54 East Puainako Street, Hilo","{'lat': 19.6943952, 'lng': -155.0663654}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,,4.7,218.0,,,,,,,,restaurant,White Guava Cafe,"[{'close': {'day': 0, 'time': '1400'}, 'open': {'day': 0, 'time': '1030'}}, {'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '1030'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '1030'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '1030'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '1030'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '1030'}}, {'close': {'day': 6, 'time': '1900'}, 'open': {'day': 6, 'time': '1030'}}]","['Monday: 10:30\u202fAM\u2009–\u20092:00\u202fPM', 'Tuesday: 10:30\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 10:30\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 10:30\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 10:30\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 10:30\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: 10:30\u202fAM\u2009–\u20092:00\u202fPM']"
358,Duck Fat Food Truck,ChIJgRB9c8FLUnkRkJPLLg8ZsJ0,"25 East Puainako Street, Hilo","{'lat': 19.695242, 'lng': -155.067228}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,,5.0,12.0,,,,,,,,restaurant,Duck Fat Food Truck,"[{'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '1000'}}]","['Monday: 10:00\u202fAM\u2009–\u20092:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20092:00\u202fPM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']"
359,"Minit Stop Hilo - Puainako - Fried Chicken, Convenience Store and Gas Station",ChIJGU5bV1xLUnkR4t-ixLd-x4g,"26 Kekela Street, Hilo","{'lat': 19.6955816, 'lng': -155.0665213}",OPERATIONAL,"['convenience_store', 'gas_station', 'meal_takeaway', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",,,,,5.0,2.0,,,,,,,,convenience_store,"Minit Stop Hilo - Puainako - Fried Chicken, Convenience Store and Gas Station","[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '0500'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0500'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0500'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0500'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0500'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '0500'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '0500'}}]","['Monday: 5:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 5:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 5:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 5:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 5:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 5:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 5:00\u202fAM\u2009–\u20099:00\u202fPM']"
360,Kela Ohana Reunion,ChIJAx8h20NLUnkREOVe9yqgpPA,"54 Pilipaa Street, Hilo","{'lat': 19.6935497, 'lng': -155.0642812}",OPERATIONAL,"['night_club', 'bar', 'point_of_interest', 'establishment']",,,,,,,,,,,,,,night_club,Kela Ohana Reunion,,
361,Beltone Hearing Aid Center,ChIJHcguOxdLUnkRpB5xWaTMUyE,"2100 Kanoelehua Avenue STE B5, Hilo","{'lat': 19.6911949, 'lng': -155.0665061}",OPERATIONAL,"['health', 'store', 'point_of_interest', 'establishment']",,,,,4.8,53.0,,,,,,,,health,Beltone Hearing Aid Center,"[{'close': {'day': 1, 'time': '1630'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1630'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1630'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1630'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1630'}, 'open': {'day': 5, 'time': '0900'}}]","['Monday: 9:00\u202fAM\u2009–\u20094:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20094:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20094:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20094:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20094:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
362,Jeans Warehouse,ChIJe_fLwBJLUnkR4mTuES7M3-E,"111 Puainako Street, Hilo","{'lat': 19.696771, 'lng': -155.063642}",OPERATIONAL,"['clothing_store', 'store', 'point_of_interest', 'establishment']",,,,,4.5,40.0,,,,,,,,clothing_store,Jeans Warehouse,"[{'close': {'day': 0, 'time': '1800'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1000'}}]","['Monday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20096:00\u202fPM']"
363,Life Care Center of Hilo,ChIJ4fJnyCpLUnkRMOnrStNItrI,"944 West Kawailani Street, Hilo","{'lat': 19.68367, 'lng': -155.09512}",OPERATIONAL,"['health', 'point_of_interest', 'establishment']",,,,,4.8,108.0,,,,,,,,health,Life Care Center of Hilo,"[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
364,Rent-A-Center,ChIJHcguOxdLUnkRcp64Sc02P7k,"2100 Kanoelehua Avenue, Hilo","{'lat': 19.6909625, 'lng': -155.0668529}",OPERATIONAL,"['furniture_store', 'electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",,,,,4.4,31.0,,,,,,,,furniture_store,Rent-A-Center,"[{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '1800'}, 'open': {'day': 6, 'time': '1000'}}]","['Monday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: Closed']"
365,Tag-It Signs,ChIJs7frniBLUnkRa5dcn7bvMow,"538 Naniakea Street, Hilo","{'lat': 19.6796432, 'lng': -155.0764012}",OPERATIONAL,"['store', 'point_of_interest', 'establishment']",,,,,,,,,,,,,,store,Tag-It Signs,"[{'close': {'day': 1, 'time': '1630'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1630'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1630'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1630'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1630'}, 'open': {'day': 5, 'time': '0900'}}]","['Monday: 9:00\u202fAM\u2009–\u20094:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20094:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20094:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20094:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20094:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
366,The Independent Hawaii Surveyors,ChIJq9ji0hlLUnkRPygnqZdqVvs,"2043 Kinoole Street, Hilo","{'lat': 19.68879, 'lng': -155.0691136}",OPERATIONAL,"['point_of_interest', 'establishment']",,,,,3.7,7.0,,,,,,,,point_of_interest,The Independent Hawaii Surveyors,,
367,C & S Construction Co,ChIJlRkvHBlLUnkRahdh40cVcgs,"2159 Kinoole Street, Hilo","{'lat': 19.6856149, 'lng': -155.0688701}",OPERATIONAL,"['general_contractor', 'point_of_interest', 'establishment']",,,,,5.0,1.0,,,,,,,,general_contractor,C & S Construction Co,,
368,Hawaii Island Drafting,ChIJF4DRcSNLUnkRxqZDjvE_a-U,"212 Naniakea Street, Hilo","{'lat': 19.688451, 'lng': -155.077028}",OPERATIONAL,"['point_of_interest', 'establishment']",,,,,,,,,,,,,,point_of_interest,Hawaii Island Drafting,,
369,Living Waters Assembly of God,ChIJBcP89BdLUnkR5j2JK4GFlsE,"89 Maikai Street, Hilo","{'lat': 19.6897737, 'lng': -155.0707501}",OPERATIONAL,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",,,,,5.0,3.0,,,,,,,,church,Living Waters Assembly of God,"[{'close': {'day': 0, 'time': '1130'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 1, 'time': '1430'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1430'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '0900'}}]","['Monday: 9:00\u202fAM\u2009–\u20092:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20092:30\u202fPM', 'Wednesday: Closed', 'Thursday: 9:00\u202fAM\u2009–\u20092:30\u202fPM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: 9:00\u2009–\u200911:30\u202fAM']"
370,Hawaii Land Realty Corporation,ChIJrcR62RtLUnkRmDs2KfNPP60,"57 East Kawailani Street, Hilo","{'lat': 19.6851213, 'lng': -155.065821}",OPERATIONAL,"['real_estate_agency', 'point_of_interest', 'establishment']",,,,,3.8,6.0,,,,,,,,real_estate_agency,Hawaii Land Realty Corporation,,
371,Natural Beauty & Facial Salon,ChIJI0GASSZLUnkRHz8dJDdEC7A,"511 West Kawailani Street, Hilo","{'lat': 19.683428, 'lng': -155.082296}",OPERATIONAL,"['beauty_salon', 'point_of_interest', 'establishment']",,,,,3.0,2.0,,,,,,,,beauty_salon,Natural Beauty & Facial Salon,"[{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1700'}, 'open': {'day': 6, 'time': '0900'}}]","['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: Closed']"
372,Jenco Pacific Inc.,ChIJM2iP4RhLUnkRU4OxE7WDfpY,"2160 Kinoole Street, Hilo","{'lat': 19.6855484, 'lng': -155.0695383}",OPERATIONAL,"['general_contractor', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",,,,,,,,,,,,,,general_contractor,Jenco Pacific Inc.,"[{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0800'}}]","['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
373,CollegeWalk,ChIJnSh1c-JKUnkRj_zuTShY_vM,"2652 Waianuhea Way, Hilo","{'lat': 19.6771121, 'lng': -155.0643468}",OPERATIONAL,"['lodging', 'point_of_interest', 'establishment']",,,,,3.0,1.0,,,,,,,,lodging,CollegeWalk,,
374,Shell,ChIJS2dG0RhLUnkRTijXZEuz7rw,"2200 Kinoole Street, Hilo","{'lat': 19.6843503, 'lng': -155.0694535}",OPERATIONAL,"['gas_station', 'convenience_store', 'atm', 'store', 'food', 'finance', 'point_of_interest', 'establishment']",,,,2.0,3.9,16.0,,,,,,,,gas_station,Shell,"[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
375,76,ChIJ1z7KAxRLUnkRSp7MDvPtO4s,"56 East Puainako Street, Hilo","{'lat': 19.694663, 'lng': -155.066647}",OPERATIONAL,"['gas_station', 'point_of_interest', 'establishment']",,,,2.0,4.3,52.0,,,,,,,,gas_station,76,"[{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '0600'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '0600'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '0600'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '0600'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '0600'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '0600'}}]","['Monday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 6:00\u202fAM\u2009–\u200912:00\u202fAM']"
376,Ohana Fuels Hilo Puainako - Gas Station,ChIJg6q-dBRLUnkRNkdOYBMIBSE,"26 Kekela Street, Hilo","{'lat': 19.695604, 'lng': -155.0663285}",OPERATIONAL,"['gas_station', 'point_of_interest', 'establishment']",,,,,4.3,63.0,,,,,,,,gas_station,Ohana Fuels Hilo Puainako - Gas Station,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '0500'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0500'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0500'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0500'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0500'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '0500'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '0500'}}]","['Monday: 5:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 5:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 5:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 5:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 5:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 5:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 5:00\u202fAM\u2009–\u20099:00\u202fPM']"
377,Aloha Petroleum,ChIJV8S11hhLUnkRGDh6v2zH-9w,"2200 Kinoole Street, Hilo","{'lat': 19.6843122, 'lng': -155.0694263}",OPERATIONAL,"['gas_station', 'point_of_interest', 'establishment']",,,,,4.2,41.0,,,,,,,,gas_station,Aloha Petroleum,,
378,Hele,ChIJ8_csWChLUnkRoHJpZvOVYQ0,"511 West Kawailani Street, Hilo","{'lat': 19.6834171, 'lng': -155.082278}",OPERATIONAL,"['gas_station', 'point_of_interest', 'establishment']",,,,,4.3,57.0,,,,,,,,gas_station,Hele,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '0700'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '0600'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '0600'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '0600'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '0600'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '0600'}}]","['Monday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20099:00\u202fPM']"
379,76,ChIJx9eaSSZLUnkROovT9H1bOP8,"511 West Kawailani Street, Hilo","{'lat': 19.6834172, 'lng': -155.0822783}",OPERATIONAL,"['gas_station', 'point_of_interest', 'establishment']",,,,,5.0,1.0,,,,,,,,gas_station,76,,
380,Waiakea Shell Food Mart,ChIJV8S11hhLUnkRQnZmm0ZhUCE,"2200 Kinoole Street A, Hilo","{'lat': 19.6842192, 'lng': -155.069566}",OPERATIONAL,"['gas_station', 'point_of_interest', 'establishment']",,,,,3.7,7.0,,,,,,,,gas_station,Waiakea Shell Food Mart,,
381,Texaco,ChIJac7Q3hhLUnkRslS5ASd1kQo,"2188 Kinoole Street, Hilo","{'lat': 19.684955, 'lng': -155.069289}",OPERATIONAL,"['gas_station', 'convenience_store', 'car_repair', 'store', 'food', 'point_of_interest', 'establishment']",,,,,4.5,8.0,,,,,,,,gas_station,Texaco,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '0500'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '0500'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '0500'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '0500'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '0500'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '0500'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '0500'}}]","['Monday: 5:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 5:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 5:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 5:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 5:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 5:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 5:00\u202fAM\u2009–\u20099:00\u202fPM']"
382,Cal's Union Services,ChIJFeQxAhRLUnkRvlHZaER4ChE,"56 East Puainako Street, Hilo","{'lat': 19.6946533, 'lng': -155.0665059}",OPERATIONAL,"['gas_station', 'car_repair', 'point_of_interest', 'establishment']",,,,,3.9,19.0,,,,,,,,gas_station,Cal's Union Services,"[{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '0600'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '0600'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '0600'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '0600'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '0600'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '0600'}}]","['Monday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 6:00\u202fAM\u2009–\u200912:00\u202fAM']"
383,Sack N Save Puainako,ChIJHcguOxdLUnkRjl_nULmO3aM,"2100 Kanoelehua Avenue Suite 101, Hilo","{'lat': 19.6920361, 'lng': -155.0670067}",OPERATIONAL,"['grocery_or_supermarket', 'supermarket', 'store', 'point_of_interest', 'food', 'establishment']",,,,,4.4,577.0,,,,,,,,grocery_or_supermarket,Sack N Save Puainako,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '0600'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0600'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0600'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0600'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '0600'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '0600'}}]","['Monday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u20099:00\u202fPM']"
384,Shaka Shak Guest House Hilo Bay,ChIJFdyH-BdLUnkRjFvwJNBiXJQ,"126 West Kahaopea Street, Hilo","{'lat': 19.689787, 'lng': -155.071496}",OPERATIONAL,"['real_estate_agency', 'travel_agency', 'lodging', 'point_of_interest', 'establishment']",,,,,3.9,52.0,,,,,,,,real_estate_agency,Shaka Shak Guest House Hilo Bay,"[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
